# time,ax,ay,az,gx,gy,gz,temperature
5.36000000,0.09179688,-0.07788086,-0.42504883,-34.45121951,168.23170732,115.73170732,21.18882353
5.37000000,0.17016602,-0.11743164,-0.44238281,-34.93902439,147.13414634,99.63414634,21.09470588
5.38000000,0.19506836,-0.08666992,-0.41870117,-35.97560976,127.86585366,83.35365854,21.09470588
5.39000000,0.18774414,-0.08251953,-0.35864258,-36.46341463,110.48780488,66.21951220,21.09470588
5.40000000,0.14819336,-0.00512695,-0.33666992,-35.91463415,96.03658537,51.76829268,21.14176471
5.41000000,0.13281250,0.01147461,-0.37548828,-34.75609756,84.63414634,39.51219512,21.04764706
5.42000000,0.09936523,0.00585938,-0.38012695,-32.92682927,75.48780488,28.71951220,21.14176471
5.43000000,0.14086914,-0.00244141,-0.41821289,-31.21951220,67.13414634,24.39024390,21.14176471
5.44000000,0.10693359,0.01855469,-0.45043945,-31.76829268,59.32926829,22.25609756,21.23588235
5.45000000,0.06030273,0.04345703,-0.56030273,-30.79268293,51.76829268,18.53658537,21.14176471
5.46000000,0.05615234,0.05859375,-0.59960938,-29.51219512,43.47560976,13.41463415,21.23588235
5.47000000,0.08178711,0.08251953,-0.59545898,-29.63414634,34.20731707,9.02439024,21.14176471
5.48000000,0.08105469,0.15502930,-0.64892578,-29.32926829,23.41463415,5.42682927,21.23588235
5.49000000,0.08227539,0.19653320,-0.71411133,-28.53658537,11.95121951,4.32926829,21.04764706
5.50000000,0.05053711,0.22216797,-0.78466797,-27.98780488,2.80487805,5.00000000,21.18882353
5.51000000,0.00195312,0.25097656,-0.86840820,-27.01219512,-4.87804878,6.89024390,21.14176471
5.52000000,-0.04443359,0.24877930,-0.93261719,-26.82926829,-10.73170732,8.47560976,21.23588235
5.53000000,-0.08959961,0.23559570,-0.98583984,-27.01219512,-15.48780488,10.79268293,21.14176471
5.54000000,-0.15917969,0.25537109,-1.07202148,-28.84146341,-18.35365854,15.42682927,21.14176471
5.55000000,-0.20727539,0.29199219,-1.18115234,-31.95121951,-19.51219512,21.64634146,21.04764706
5.56000000,-0.20874023,0.33642578,-1.25561523,-35.79268293,-18.23170732,28.41463415,21.14176471
5.57000000,-0.18603516,0.40893555,-1.33496094,-38.78048780,-15.42682927,35.12195122,21.14176471
5.58000000,-0.17041016,0.48291016,-1.45556641,-40.30487805,-12.92682927,41.46341463,21.14176471
5.59000000,-0.16137695,0.56420898,-1.53515625,-39.69512195,-10.18292683,45.30487805,21.14176471
5.60000000,-0.19775391,0.64941406,-1.61694336,-38.90243902,-7.92682927,47.43902439,21.23588235
5.61000000,-0.23291016,0.73828125,-1.64135742,-38.78048780,-6.58536585,49.32926829,21.14176471
5.62000000,-0.25537109,0.80517578,-1.74169922,-38.17073171,-4.63414634,50.85365854,21.14176471
5.63000000,-0.29370117,0.87304688,-1.87841797,-36.40243902,-1.70731707,51.76829268,21.14176471
5.64000000,-0.33666992,0.91381836,-1.93676758,-33.41463415,4.32926829,52.01219512,21.14176471
5.65000000,-0.38159180,0.96142578,-1.98999023,-29.32926829,11.82926829,51.89024390,21.14176471
5.66000000,-0.42749023,1.02490234,-2.05688477,-23.35365854,19.75609756,50.67073171,21.04764706
5.67000000,-0.44677734,1.07202148,-2.10009766,-15.85365854,27.50000000,48.96341463,21.23588235
5.68000000,-0.46728516,1.09545898,-2.12939453,-6.95121951,35.12195122,47.01219512,21.14176471
5.69000000,-0.46606445,1.12695312,-2.18139648,2.68292683,43.53658537,44.63414634,21.14176471
5.70000000,-0.40893555,1.13037109,-2.24536133,13.90243902,53.41463415,42.56097561,21.14176471
5.71000000,-0.37109375,1.11743164,-2.30883789,26.09756098,62.07317073,42.13414634,21.14176471
5.72000000,-0.35546875,1.08251953,-2.41503906,38.29268293,70.91463415,42.86585366,21.14176471
5.73000000,-0.31152344,1.03198242,-2.48681641,50.54878049,80.97560976,44.32926829,21.18882353
5.74000000,-0.25732422,1.00927734,-2.59667969,61.58536585,90.12195122,45.91463415,21.18882353
5.75000000,-0.16381836,1.04394531,-2.79614258,72.56097561,97.56097561,48.84146341,21.09470588
5.76000000,-0.03857422,1.12353516,-3.02807617,85.06097561,103.17073171,52.98780488,21.18882353
5.77000000,0.09716797,1.23266602,-3.26391602,97.86585366,105.30487805,58.47560976,21.18882353
5.78000000,0.19921875,1.33032227,-3.43750000,111.09756098,102.98780488,60.67073171,21.18882353
5.79000000,0.26562500,1.37817383,-3.65551758,126.46341463,101.70731707,53.71951220,21.18882353
5.80000000,0.28588867,1.37866211,-3.85888672,139.63414634,109.02439024,26.70731707,21.09470588
5.81000000,0.24169922,1.48974609,-3.99536133,154.26829268,120.30487805,-42.37804878,21.09470588
5.82000000,-0.10717773,1.66503906,-3.66113281,177.50000000,136.70731707,-180.42682927,21.14176471
5.83000000,-0.73071289,1.70458984,-2.96411133,200.00000000,163.35365854,-402.92682927,21.23588235
5.84000000,-1.40039062,1.73559570,-3.50122070,269.26829268,172.92682927,-716.82926829,21.04764706
5.85000000,-0.86157227,1.21533203,-3.98706055,333.29268293,143.59756098,-1102.56097561,21.14176471
5.86000000,0.43188477,-0.30444336,-4.29809570,377.62195122,68.04878049,-1502.56097561,21.14176471
5.87000000,1.75024414,-1.20507812,-1.55810547,264.39024390,-44.63414634,-1716.58536585,21.14176471
5.88000000,-0.03295898,-0.11108398,-0.60058594,197.25609756,-98.78048780,-1732.07317073,21.04764706
5.89000000,-0.09057617,-0.17968750,0.18066406,148.04878049,-133.23170732,-1735.60975610,21.14176471
5.90000000,-0.12304688,-0.16918945,0.63354492,85.48780488,-152.86585366,-1739.26829268,21.14176471
5.91000000,-0.11694336,-0.19750977,0.33032227,21.76829268,-153.29268293,-1742.43902439,21.23588235
5.92000000,-0.12524414,-0.14282227,-0.30419922,-42.98780488,-139.14634146,-1744.69512195,21.14176471
5.93000000,-0.13476562,-0.14160156,-0.52636719,-98.65853659,-107.62195122,-1746.21951220,21.14176471
5.94000000,-0.17553711,-0.12475586,-0.27368164,-143.78048780,-66.70731707,-1746.40243902,21.14176471
5.95000000,-0.18823242,-0.11816406,0.02783203,-174.57317073,-14.81707317,-1745.91463415,21.04764706
5.96000000,-0.18505859,-0.10595703,0.06713867,-184.93902439,42.80487805,-1743.90243902,21.23588235
5.97000000,-0.17895508,-0.06250000,-0.11938477,-179.51219512,100.85365854,-1741.21951220,21.14176471
