-313,43,-140
-342,51,-80
-396,41,-155
-216,148,-36
-391,89,-94
-237,220,-15
-297,272,-42
-364,338,-28
-456,183,-99
-410,295,-86
-311,379,-55
-174,416,30
-422,286,-4
-276,191,54
-330,79,6
-531,-21,-149
-686,-147,-269
-671,-149,-287
-728,-192,-315
-777,-206,-374
-905,-262,-532
-1024,-332,-514
-789,-425,-429
-621,-456,-352
-962,-696,-446
-1116,-740,-372
-931,-748,-319
-1061,-844,-324
-1057,-716,-226
-962,-839,-209
-1249,-1541,-223
-1420,-1463,-276
-1407,-2165,-183
-939,-2255,-33
-867,-2649,-355
97,-2541,-180
92,-2749,-718
-125,-2536,-881
-288,-2518,-1167
-399,-2494,-690
-415,-2382,-674
-356,-2180,-954
77,-1865,-957
638,-1420,-594
550,-1182,-491
864,-813,-273
547,-707,-227
517,-437,-77
110,-215,-179
-323,-292,-251
-410,-386,-51
-730,-492,-85
-865,-666,-225
-902,-366,-81
-1162,-430,-147
-961,-538,-116
-742,-474,-114
-855,-399,-194
-1082,-469,-442
-1002,-644,-513
-824,-663,-517
-867,-592,-456
-1061,-760,-671
-758,-427,-325
-252,-380,-233
43,-130,-9
-540,-453,-247
-350,-107,-44
-180,-30,-102
72,-58,67
-239,-438,-163
-279,-572,28
-15,-611,27
655,-532,275
679,-257,338
420,-361,424
-19,-303,301
-607,-257,-98
-1020,-337,-95
-436,-46,96
-588,84,63
-710,-7,-110
-216,134,-25
287,279,24
80,144,16
-177,-24,-42
-772,-489,-367
-641,-508,-207
-363,-473,5
-259,-479,-7
-582,-509,-12
-771,-421,-103
-742,-261,-158
-958,-290,-271
-1056,-258,-383
-881,-67,-181
-139,279,59
-268,85,-69
-364,-149,-130
-149,-32,-60
-376,-181,102
-260,-170,-29
219,-57,24
-487,-313,-183
-827,-169,-140
-1053,-261,-216
-1209,-392,-97
-760,-157,124
-1203,-683,-92
-724,-264,264
-1154,-1047,-174
-712,-416,572
-1022,-600,84
-601,81,-114
-476,116,-255
-342,285,-209
-364,185,-292
-137,165,-96
-53,17,-126
385,187,180
372,33,55
240,136,177
-43,-140,-56
177,-24,-67
224,118,64
37,-37,32
-94,-226,-18
-847,-310,-24
-740,-281,-120
-465,-156,-115
-561,-227,-293
-781,-351,-535
-631,-217,-629
-396,-289,-647
-590,-458,-909
-976,-558,-931
-1664,-913,-1065
-1262,-520,-911
-984,-473,-461
-809,-320,-593
-929,-236,-637
-891,-287,-822
-655,-120,-562
-669,-147,-601
-469,-220,-832
326,188,-466
101,-47,-558
-256,-83,-597
-114,-123,-499
132,48,-235
18,98,-261
-334,50,-387
-554,-8,-562
-414,-72,-600
-264,-127,-616
-270,-163,-620
-374,-153,-512
-257,-162,-470
263,-37,-421
407,112,-87
172,-162,-182
102,-268,-157
292,-212,16
226,-245,-99
-50,-311,-159
-524,-297,-249
-803,-295,-340
-614,-66,-245
-342,58,-146
-127,199,-67
232,180,-32
584,141,37
453,-103,-124
464,-159,-6
219,-290,45
-66,-340,-7
-116,-393,48
-396,-347,50
-283,-25,56
-74,105,115
-149,141,-7
-366,113,-105
-206,361,-14
-335,320,-121
-397,190,-200
-137,215,-165
37,90,-227
81,71,-167
-33,194,-165
-229,193,-104
-195,260,78
-316,267,20
38,424,110
65,390,219
-325,247,55
-342,177,-31
288,424,91
283,500,173
157,404,44
45,394,96
-335,427,-79
-544,299,-190
-240,255,-252
153,499,104
-183,300,-106
-18,327,-86
182,285,-35
104,214,-160
60,67,-227
31,-4,-118
166,44,-175
310,162,-45
39,-19,-165
-92,-213,-314
-7,-133,-204
267,199,-58
82,324,55
-261,297,-107
-318,300,-106
-501,10,-246
-184,123,-195
306,385,-131
29,233,-175
-67,273,-57
374,494,-51
636,564,52
341,349,-136
92,293,-186
114,344,-236
202,239,-205
-140,198,-333
-405,258,-306
-354,326,-225
-555,210,-349
-365,225,-344
-312,249,-385
-174,423,-118
9,424,-59
-294,205,-155
-359,135,-277
698,640,148
493,309,-39
159,241,-86
78,283,-178
163,480,1
-98,385,-20
-470,217,-97
-342,392,-27
-222,312,-188
131,488,49
-166,356,17
-394,258,-18
-577,234,-83
-539,203,-85
-398,285,53
-357,264,-58
-287,186,-80
-55,380,-1
-171,330,16
-522,256,-96
-180,365,79
-130,238,-32
-127,248,-32
-392,188,48
151,449,130
256,512,203
-237,252,-25
-186,191,-31
-91,273,-23
-134,365,47
-230,147,111
-144,99,43
-526,90,-17
-623,200,33
-442,269,140
-485,187,8
-178,252,-1
161,394,67
148,371,129
282,447,187
35,338,142
-25,365,145
-135,286,163
-122,314,98
-211,224,-23
-271,131,-209
-384,267,-108
-365,291,-58
-577,229,-217
-701,212,-254
-668,264,-139
-406,331,-51
-166,312,-24
-124,302,25
240,434,50
114,340,77
-56,363,-64
-225,331,-46
-395,380,-152
-625,311,-102
-490,210,-174
-379,350,-44
-328,291,4
-441,318,-18
-94,418,-10
78,422,-9
66,378,-67
47,384,-68
-112,318,-71
-196,265,-71
-85,207,-190
-81,378,44
-243,260,-126
-231,179,-137
129,449,-65
-179,290,-141
-357,178,-216
12,323,-92
120,318,-142
-37,224,-227
-281,154,-98
-336,187,-73
-93,360,-37
-230,374,33
-344,262,-102
-263,350,-99
-290,244,-96
-159,304,44
-109,234,49
-276,161,22
54,439,46
169,442,46
73,443,-96
-58,515,-104
-174,439,-179
-209,388,-272
-403,220,-274
-283,326,-171
137,454,-71
329,455,42
193,481,114
-212,399,62
-310,403,-52
-378,276,-151
-344,156,-168
-139,206,7
211,364,77
268,373,82
132,304,-5
170,279,48
202,300,54
-21,282,-48
